sample_id,circuit,fault,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17
250,RLC,normal,7.9617003060423555,5.076416311615681,4.935906894206202,1.1860968343965246,0.005728643216080402,0.07065326633165829,-1.147500045627162,5.408721466548267,52.368421052631575,1002666.686919064,112.2008511117084,220.33972838833478,0.27490770616312554,5154.000513767552,0.045,1.5683702472991956,5.020361845237952
251,RLC,normal,7.976141910107336,5.079242846513764,4.936160424322853,1.1970915417001573,0.005728643216080402,0.07113065326633167,-1.1170052289052996,5.226098361412008,52.368421052631575,1003290.8582949326,112.10862787674903,220.28185561161496,0.27838893047258134,5159.7415787722475,0.045,1.5703407281622526,5.026933301707134
252,RLC,normal,7.997621776027384,5.082000837219041,4.936345746284656,1.2079831052760726,0.006206030150753769,0.07160804020100503,-1.0876234163779153,5.050840083515512,52.368421052631575,1003887.9538123213,112.05978477043567,220.2588060871779,0.2819551958312041,5165.346501899006,0.045,1.5737151630230393,5.032015752624883
253,RLC,normal,8.01551256164164,5.084660699739778,4.936432778758575,1.218772272525141,0.006206030150753769,0.07208542713567839,-1.0592182469527396,4.88246206908841,52.368421052631575,1004445.9917417911,112.04485028640259,220.26251860997647,0.2856049593339015,5170.754886295641,0.045,1.5764105089749365,5.034930815387651
254,RLC,normal,8.02317879932904,5.085946717565081,4.936432217556579,1.2241286596516172,0.006206030150753769,0.08115577889447237,-1.0453461502979928,4.800721873260444,52.368421052631575,1004707.4806181757,112.04612620197787,220.27105993889745,0.28745739758356487,5173.370802782205,0.045,1.5775192397552626,5.035404634803308
255,RLC,drift,8.668076921102708,4.618477573127848,3.6461972318154494,2.834710009892768,0.06206030150753769,0.09261306532663317,0.26236320802656443,-1.3337135697294256,52.368421052631575,692511.2198149909,147.9349061557442,249.19719829228936,1.2431096638168342,4266.067018696979,0.005,1.8768255954163449,8.276136973893813
256,RLC,drift,8.662310921102703,4.615894143739228,3.644330853123576,2.8329015830377315,0.06206030150753769,0.09261306532663317,0.2620951371525707,-1.3338865861273617,52.368421052631575,691761.9425715664,147.92675335941922,249.19265063101443,1.242926080878954,4261.29574924122,0.005,1.8766268574100289,8.27080026845265
257,RLC,drift,8.6565509211027,4.613313310829648,3.6424661950691815,2.831095145284991,0.06206030150753769,0.09261306532663317,0.261827306637959,-1.3340592207710775,52.368421052631575,691013.8014717177,147.91859517363307,249.18809257167575,1.2427426608851564,4256.5319407756015,0.005,1.8764281413060853,8.265469807972575
258,RLC,drift,8.650798921102693,4.610734861888529,3.6406031441581295,2.8292904964637646,0.06206030150753769,0.09261306532663317,0.2615596258534289,-1.3342315308185986,52.368421052631575,690266.7396523565,147.91047127832184,249.1835721247795,1.2425593784276,4251.775193326847,0.005,1.8762299677234915,8.26014485470442
259,RLC,drift,8.645051921428712,4.608158957095761,3.638741779176264,2.827487796320092,0.06206030150753769,0.09261306532663317,0.26129210990878776,-1.3344035856340442,52.368421052631575,689520.7969550051,147.90233000596012,249.17902839702793,1.242376218079754,4247.025794772379,0.005,1.876031621721043,8.254825797179574
260,RLC,drift,8.639312921102686,4.605585543317244,3.6368820793239895,2.8256869851249995,0.06206030150753769,0.09261306532663317,0.2610248120225444,-1.3345752228556116,52.368421052631575,688775.9593867373,147.89421185828311,249.17449871689547,1.2421932350529543,4242.283639362559,0.005,1.875833776150011,8.249512729535466
261,RLC,drift,8.633578921754724,4.603014606018353,3.6350240149433226,2.823888077456969,0.06206030150753769,0.09261306532663317,0.26075771269872267,-1.3347465956852738,52.368421052631575,688032.2188553303,147.8860824589602,249.1699604125538,1.24201037309848,4237.548692643659,0.005,1.8756357867008473,8.24420541487916
262,RLC,drift,8.627851921754722,4.600446159851983,3.633167644851087,2.82209102158383,0.06206030150753769,0.09261306532663317,0.2604907457806248,-1.334917660541344,52.368421052631575,687289.5855141823,147.87796792683005,249.16543243630946,1.2418276321900898,4232.820973939372,0.005,1.8754380818647205,8.238903845416411
263,RLC,drift,8.622131922080738,4.5978802225437905,3.631312921831319,2.820295907276438,0.06206030150753769,0.09261306532663317,0.26022399869365814,-1.3350883576099688,52.368421052631575,686548.0545197614,147.86986198362564,249.16090657416976,1.2416450746764445,4228.100508171868,0.005,1.8752406554232766,8.233608299513543
264,RLC,drift,8.61641992142869,4.595316706666316,3.629459789350124,2.818502664901544,0.06206030150753769,0.09261306532663317,0.25995748157126924,-1.3352587469437003,52.368421052631575,685807.6005774718,147.8617915969119,249.1564181163749,1.2414626765161796,4223.3871269133115,0.005,1.8750437611686386,8.228318434993133
265,RLC,drift,8.61071192208073,4.592755683093716,3.6276083583318752,2.8167112672672627,0.06206030150753769,0.09261306532663317,0.2596910728641637,-1.3354288349555705,52.368421052631575,685068.2515549489,147.85368350272566,249.1518774491716,1.2412803746038754,4218.680952917925,0.005,1.874846500931329,8.223034360952106
266,RLC,drift,8.605011922080726,4.590197135114542,3.625758578421379,2.814921752059464,0.06206030150753769,0.09261306532663317,0.2594248538258899,-1.3355986177023043,52.368421052631575,684329.9960834928,147.8456138175367,249.14738755220546,1.2410982132917454,4213.981947842749,0.005,1.8746497522411965,8.217755955447187
267,RLC,drift,8.5993189217547,4.587641053694059,3.623910428892371,2.813134131338967,0.06206030150753769,0.09261306532663317,0.2591588175911854,-1.3357681136163062,52.368421052631575,683592.828242248,147.83755048961578,249.14288599561573,1.2409162078480984,4209.290087507827,0.005,1.8744533020582244,8.212483331759334
268,RLC,drift,8.593630922080717,4.585087424846718,3.622063919588243,2.8113483697159554,0.06206030150753769,0.09261306532663317,0.258892991394178,-1.3359372030649543,52.368421052631575,682856.745921753,147.82947696980185,249.1383779213297,1.2407343501128998,4204.605338697503,0.005,1.874256720932209,8.207216656068097
269,RLC,drift,8.587950922080713,4.582536285976181,3.620219067585385,2.809564506285552,0.06206030150753769,0.09261306532663317,0.2586273590079428,-1.3361059834625861,52.368421052631575,682121.7572345865,147.82142900265487,249.1338864156645,1.2405526530135482,4199.927762457673,0.005,1.874060648109258,8.201955751166286
270,RLC,drift,8.582275922406732,4.57998761503174,3.618375867279466,2.8077825123990108,0.06206030150753769,0.09261306532663317,0.25836187117932835,-1.336274533410252,52.368421052631575,681387.8561878796,147.8133704233544,249.12938701345433,1.2403710461157675,4195.257310768826,0.005,1.8738644388991987,8.196700454002336
271,RLC,drift,8.576608922080704,4.577441325649209,3.6165342556533955,2.806002328482057,0.06206030150753769,0.09261306532663317,0.2580965875890711,-1.3364426987921985,52.368421052631575,680655.0167927402,147.80533949867166,249.1249044957353,1.2401896162998287,4190.593817952237,0.005,1.8736687839170283,8.19145084711234
272,RLC,drift,8.5709479220807,4.5748976070757825,3.614694367798342,2.8042240892330024,0.06206030150753769,0.09261306532663317,0.2578314765839892,-1.3366105560418882,52.368421052631575,679923.2920764936,147.79730496248223,249.12041652456608,1.2400083284185666,4185.937623045544,0.005,1.8734731699403309,8.186207285901578
273,RLC,drift,8.565291922732738,4.572356219569392,3.6128560248119057,2.802447634232478,0.06206030150753769,0.09261306532663317,0.2575665617625523,-1.336778121684953,52.368421052631575,679192.6112720065,147.78926646700674,249.11593045899843,1.2398271575474737,4181.28827972698,0.005,1.873277476954625,8.180969095264066
274,RLC,drift,8.559644922406713,4.569817347338835,3.611019354755795,2.800673099027801,0.06206030150753769,0.09261306532663317,0.25730185552604523,-1.3369453109876746,52.368421052631575,678463.0253869869,147.7812681102874,249.11147695815905,1.2396461638210998,4176.646117607788,0.005,1.8730825045756578,8.175736969869558
275,RLC,drift,8.554002922406708,4.567280880893836,3.609184318665191,2.7989003552966394,0.06206030150753769,0.09261306532663317,0.2570372698503531,-1.33711224401016,52.368421052631575,677734.5077092054,147.77325559555274,249.10700272322026,1.2394652744739751,4172.010928995675,0.005,1.8728874237164614,8.17051027552949
276,RLC,drift,8.548367922406705,4.564746878409699,3.6073508885313212,2.7971295341766673,0.06206030150753769,0.09261306532663317,0.256772917058964,-1.3372788318296345,52.368421052631575,677007.0636750739,147.76525647637663,249.10253849161316,1.2392845644848733,4167.382812790219,0.005,1.8726926487071391,8.16528948178367
277,RLC,drift,8.542737922732723,4.562215280055626,3.6055190918272366,2.7953605026976986,0.06206030150753769,0.09261306532663317,0.2565087092043808,-1.3374451479290654,52.368421052631575,676280.6853195583,147.75724476070468,249.09805281325995,1.2391039538488176,4162.761652314606,0.005,1.8724977666175726,8.160074155361556
278,RLC,drift,8.53711592305874,4.559686166858091,3.603688927890553,2.7935933940421727,0.06206030150753769,0.09261306532663317,0.25624473653302327,-1.3376110898371365,52.368421052631575,675555.3861487446,147.74925979342459,249.09358927627784,1.2389235338654472,4158.147588047406,0.005,1.8723034021750113,8.154864862534948
279,RLC,drift,8.531499922732714,4.557159487032628,3.6018604204422915,2.7918280931860338,0.06206030150753769,0.09261306532663317,0.2559808884523742,-1.3377767949479853,52.368421052631575,674831.1590885826,147.74128436708872,249.08914457927204,1.2387431978093517,4153.540518050297,0.005,1.8721091388197075,8.149660985241514
280,RLC,drift,8.525889923384755,4.554635106183848,3.60003341746298,2.7900645769645136,0.06206030150753769,0.09261306532663317,0.25571727181553994,-1.3379421007080452,52.368421052631575,674107.9566401648,147.7333067095922,249.08468430980048,1.2385630541928405,4148.94019009647,0.005,1.8719150326244833,8.144462809301869
281,RLC,drift,8.520286923058727,4.552113257948802,3.5982081358456472,2.7883029470140888,0.06206030150753769,0.09261306532663317,0.2554538080067081,-1.3381071246863803,52.368421052631575,673385.8515250849,147.72534542387194,249.08023947241273,1.238383018812819,4144.347022638653,0.005,1.8717212073273408,8.139270344003048
282,RLC,drift,8.514689923384745,4.549593879322438,3.5963844934993374,2.7865432064989952,0.06206030150753769,0.09261306532663317,0.25519051888454664,-1.338271857801235,52.368421052631575,672664.8193565948,147.7173860848322,249.07579555309462,1.238203131184533,4139.7608933536385,0.005,1.8715274701953883,8.134083640358721
283,RLC,drift,8.50909992305872,4.547076852262596,3.5945624125937736,2.784785263238505,0.06206030150753769,0.09261306532663317,0.25492741775568417,-1.338436318295186,52.368421052631575,671944.8263050688,147.70944462563477,249.0713651579945,1.2380233781679773,4135.181580076463,0.005,1.8713340899053965,8.12890239035184
284,RLC,drift,8.50351492371076,4.544562226434841,3.5927419486916454,2.7830291266980582,0.06206030150753769,0.09261306532663317,0.2546645018104958,-1.3386004008413273,52.368421052631575,671225.8883644448,147.70148787058662,249.0669128023892,1.2378437627216943,4130.60916598768,0.005,1.8711406071738783,8.123726905228478
285,RLC,drift,8.497937923710754,4.542050024469664,3.5909230903583533,2.7812748486829,0.06206030150753769,0.09261306532663317,0.25440179765898163,-1.338764167035943,52.368421052631575,670508.0069720905,147.69356412989913,249.06249032384656,1.237664312103579,4126.043684956975,0.005,1.8709476729514851,8.118557049394992
286,RLC,drift,8.49236692338473,4.5395402725796705,3.5891058809203837,2.7795224161563126,0.06206030150753769,0.09261306532663317,0.25413925102784946,-1.3389276267362598,52.368421052631575,669791.1919807527,147.68564073695825,249.0580646500575,1.2374849976984565,4121.485177274542,0.005,1.8707548371542033,8.113392864359719
287,RLC,drift,8.486800923710748,4.537032873476803,3.5872902303433523,2.7777717865750446,0.06206030150753769,0.09261306532663317,0.25387689023304116,-1.3390908032695272,52.368421052631575,669075.4117377073,147.67770943660167,249.0536318548297,1.2373058060344162,4116.933459001835,0.005,1.8705619201756352,8.108234241945858
288,RLC,drift,8.481242923710742,4.534527904826556,3.5854762085416407,2.776022996596493,0.06206030150753769,0.09261306532663317,0.2536147180612422,-1.3392536577386358,52.368421052631575,668360.6892508524,147.66980530195548,249.0492173406682,1.237126772530114,4112.388663930143,0.005,1.8703695515211847,8.10308128244244
289,RLC,drift,8.475690923710738,4.532025353013951,3.583663803545606,2.774276039531443,0.06206030150753769,0.09261306532663317,0.2533527229866126,-1.339416195094451,52.368421052631575,667647.019326634,147.66190331323006,249.04479897655534,1.2369478792940944,4107.850760072246,0.005,1.8701772967960373,8.0979339399378
290,RLC,drift,8.470143924362779,4.529525138562912,3.581852974682942,2.7725308381744513,0.06206030150753769,0.09261306532663317,0.2530908703078247,-1.3395784466810379,52.368421052631575,666934.380653377,147.6539945470276,249.04037588836718,1.236769092067384,4103.319596174673,0.005,1.8699849686782204,8.092792039449874
291,RLC,drift,8.464604924362776,4.527027395464997,3.5800437835667616,2.770787531918603,0.06206030150753769,0.09261306532663317,0.25282924283699026,-1.3397403808877564,52.368421052631575,666222.8052135444,147.6461165235219,249.03598267885442,1.2365904695778533,4098.79540785812,0.005,1.8697931744001137,8.087655939130382
292,RLC,drift,8.45907192403675,4.524531991771004,3.5782361576080484,2.7690459990664062,0.06206030150753769,0.09261306532663317,0.2525677909580837,-1.3399019872696811,52.368421052631575,665512.2576918715,147.63823793929208,249.0315757078961,1.2364119983818536,4094.2779489118566,0.005,1.8696015277208102,8.082525367086076
293,RLC,drift,8.453544924036745,4.522038976741916,3.5764301357172856,2.7673062699141773,0.06206030150753769,0.09261306532663317,0.2523065028359063,-1.34006333054217,52.368421052631575,664802.7515078173,147.63036530161148,249.02717499746845,1.2362336396194484,4089.767301434615,0.005,1.8694100089618069,8.077400176087412
294,RLC,drift,8.448023924362763,4.519548394408841,3.5746257260285588,2.7655684059914942,0.06206030150753769,0.09261306532663317,0.2520454411695256,-1.3402242981407848,52.368421052631575,664094.2947476505,147.6224966149279,249.02278100836506,1.2360554492262315,4085.2635378807067,0.005,1.869218600427835,8.072280791084975
295,RLC,drift,8.442509924362758,4.517060176967877,3.5728229140995595,2.763832315252537,0.06206030150753769,0.09261306532663317,0.25178452190757106,-1.3403849858579282,52.368421052631575,663386.8719794564,147.61464273163764,249.0183895634061,1.2358773902345355,4080.7665284698132,0.005,1.8690275519043185,8.067167034785703
296,RLC,drift,8.437000924362755,4.514574306109727,3.571021665474441,2.762098012398958,0.06206030150753769,0.09261306532663317,0.25152379556391824,-1.3405453850979265,52.368421052631575,662680.4739691585,147.60678413351684,249.01399885983025,1.2356994462029018,4076.276233077225,0.005,1.8688364289285644,8.062058572142657
297,RLC,drift,8.431498924688773,4.512090846768107,3.569222029509491,2.760365539842989,0.06206030150753769,0.09261306532663317,0.2512632472644736,-1.3407054540054226,52.368421052631575,661975.1183607418,147.59893353449172,249.00959820576992,1.2355216696985394,4071.7927618977055,0.005,1.8686456481096865,8.056955845520129
298,RLC,drift,8.42600292501479,4.50960976621091,3.567423978900844,2.7586348794771816,0.06206030150753769,0.09261306532663317,0.251002881816753,-1.3408652371876928,52.368421052631575,661270.7943957772,147.59109382449765,249.00521534537862,1.2353440204443464,4067.316048700963,0.005,1.8684550020598645,8.051858655012774
299,RLC,drift,8.420513924688764,4.507130998639983,3.565627475918555,2.7569059726215053,0.06206030150753769,0.09261306532663317,0.25074269302006535,-1.3410247109419875,52.368421052631575,660567.4837035796,147.58327431143363,249.00085174674982,1.2351665144033914,4062.845967780291,0.005,1.8682647403036734,8.046766824815826
300,RLC,drift,8.415029925340805,4.504654648812822,3.563832585112546,2.755178907142146,0.06206030150753769,0.09261306532663317,0.25048270282646157,-1.3411838981700464,52.368421052631575,659865.2133774692,147.57543886288494,248.99645786316043,1.2349891431953701,4058.3827010141927,0.005,1.86807437670245,8.041680632079032
301,RLC,drift,8.409553925014778,4.5021806565556375,3.562039308131336,2.7534535826105704,0.06206030150753769,0.09261306532663317,0.25022286121524556,-1.341342739099471,52.368421052631575,659163.9717361504,147.56764248350197,248.99211229458652,1.2348119023951603,4053.92613285275,0.005,1.867884602269259,8.036599892442
302,RLC,drift,8.404082925014775,4.499709041812705,3.560247598886609,2.751730091341289,0.06206030150753769,0.09261306532663317,0.24996319847637466,-1.341501321383604,52.368421052631575,658463.7547626959,147.55983461229766,248.98774926470114,1.2346347997202414,4049.476292194202,0.005,1.8676947435759526,8.03152480017349
303,RLC,drift,8.398618925014771,4.497239763804171,3.5584574440007612,2.7500083840557585,0.06206030150753769,0.09261306532663317,0.2497037721390176,-1.3416595001480864,52.368421052631575,657764.5521705227,147.5520431696802,248.9833947819319,1.234457873181121,4045.033098628279,0.005,1.867505262363522,8.026455250393287
304,RLC,drift,8.39315992534079,4.4947728102273965,3.5566688534109705,2.7482884278648374,0.06206030150753769,0.09261306532663317,0.24944447702183248,-1.3418174802540381,52.368421052631575,657066.3621323674,147.54424395030298,248.97902857933514,1.2342810363297783,4040.5965231118967,0.005,1.8673157197718673,8.021390896146597
305,RLC,drift,8.392906925340789,4.4946585768756355,3.5565860193036953,2.7482088002870544,0.06206030150753769,0.09261306532663317,0.24943247603095992,-1.3418248044979724,52.368421052631575,657034.0393592855,147.54388070396487,248.97882636774747,1.234272850860404,4040.3911445363433,0.005,1.867306889230936,8.02115644714221
306,RLC,open,0.04729471,0.027377847034386973,0.023694487701128218,0.013715602823768831,0.0763819095477387,0.09261306532663317,-0.003350358279391489,-1.1999886652581886,52.368421052631575,26.219787765542918,143.0125322227861,246.87696093853887,0.9263543117337736,0.14990930164765834,0.005,1.7274809790776153,0.04504787736388737
307,RLC,open,0.002262345,0.0013081518449839697,0.0011317285733913743,0.0006560881691544883,0.0763819095477387,0.09309045226130654,-0.00020039494723178187,-1.2000011499316383,52.368421052631575,0.05984206302734082,143.09081793969247,246.9217196504599,0.928163582300404,0.00034225224990699275,0.005,1.7294207921464368,0.0021544116123662998
308,RLC,open,0.00115889,0.000670084681720764,0.0005797086882159854,0.0003360823076029427,0.0763819095477387,0.09309045226130654,-0.0001236368850184649,-1.2000013241237653,52.368421052631575,0.015701682588413486,143.0927212956055,246.92281130879988,0.928207727009103,8.980269613536351e-05,0.005,1.7294679786202454,0.0011035953242536551
309,RLC,open,0.0007789556,0.0004503976722802174,0.0003896501764002997,0.00022589998500808597,0.0763819095477387,0.09309045226130654,-9.718755254750943e-05,-1.2000013069630515,52.368421052631575,0.007093783137774179,143.0933613510242,246.92316382021417,0.9282229453955904,4.057161263908762e-05,0.005,1.7294840713905122,0.000741787686672595
310,RLC,open,0.0005866322,0.000339193278570127,0.00029344403189047953,0.00017012548420213528,0.0763819095477387,0.09309045226130654,-8.381320318839523e-05,-1.2000013233702584,52.368421052631575,0.004023273088300473,143.09370070279738,246.92336198694602,0.9282306304959724,2.301041604543035e-05,0.005,1.7294924076118328,0.000558640474893115
311,RLC,open,0.0004704729,0.0002720286748241086,0.00023533813485960528,0.00013643885886126012,0.0763819095477387,0.09309045226130654,-7.566637966703334e-05,-1.200001274326428,52.368421052631575,0.0025877007230716434,143.09390656319576,246.92348343388264,0.928235298236457,1.4799919985312125e-05,0.005,1.7294974520763435,0.0004480235767606249
312,RLC,open,0.0003927118,0.00022706658391812536,0.00019644028994733915,0.00011388786598076373,0.0763819095477387,0.09309045226130654,-7.027846544305991e-05,-1.2000012786842045,52.368421052631575,0.0018029799092719432,143.09402910183792,246.92354262035627,0.9282383950804386,1.0311846706449413e-05,0.005,1.7295006302715255,0.00037397285921239
313,RLC,open,0.0003370099,0.00019485937771241985,0.00016857704916256562,9.773410652435231e-05,0.0763819095477387,0.09309045226130654,-6.638836696458752e-05,-1.2000013157192027,52.368421052631575,0.0013277823237235608,143.0941355564588,246.92361541876522,0.9282406353018442,7.594035416494302e-06,0.005,1.729503111199353,0.00032092877720496
314,RLC,open,0.0002951466,0.00017065378348856566,0.00014763621585819463,8.55935837901113e-05,0.0763819095477387,0.09309045226130654,-6.34229913432114e-05,-1.200001235311696,52.368421052631575,0.0010183943289375729,143.09422438792174,246.92366985647055,0.9282423465918959,5.824542763792449e-06,0.005,1.7295051651742357,0.00028106298099967
315,RLC,open,0.0002625345,0.00015179738331515898,0.0001313231077296702,7.61359767623082e-05,0.0763819095477387,0.09309045226130654,-6.122300971176796e-05,-1.2000013350252317,52.368421052631575,0.000805772793756189,143.09425037890782,246.92367570305143,0.9282436092722854,4.6084891162658615e-06,0.005,1.7295060973148042,0.00025000706393393
316,RLC,open,0.0002364123,0.0001366934315497504,0.00011825633637239936,6.856043419220913e-05,0.0763819095477387,0.09309045226130654,-5.946296101746824e-05,-1.2000013470869137,52.368421052631575,0.0006534001690677961,143.09430223946444,246.92369527129048,0.9282446395785687,3.7370188457692605e-06,0.005,1.7295073897823416,0.00022513129170935496
317,RLC,open,0.000215018,0.0001243231865206857,0.00010755455998940644,6.235600478015229e-05,0.0763819095477387,0.09309045226130654,-5.7928373160554355e-05,-1.2000013418462663,52.368421052631575,0.0005404906038443248,143.09435569857314,246.92374856172626,0.9282455088100026,3.0912509413314408e-06,0.005,1.7295084369818974,0.000204757840478545
318,RLC,open,0.0001971745,0.00011400606295864937,9.862898861728312e-05,5.7181334329161666e-05,0.0763819095477387,0.09309045226130654,-5.673447277919533e-05,-1.200001371062353,52.368421052631575,0.0004545061084789847,143.09435845626888,246.92373220321372,0.9282461960581251,2.5994764782663045e-06,0.005,1.7295088952551259,0.00018776580880974498
319,RLC,open,0.0001820656,0.00010527008510222324,9.10713030628573e-05,5.2799702422102e-05,0.0763819095477387,0.09309045226130654,-5.5691696400812436e-05,-1.200001416670425,52.368421052631575,0.00038751964988890784,143.0943776934519,246.92374331387884,0.9282467837371934,2.2163581634858645e-06,0.005,1.729509383631674,0.00017337786750868002
320,RLC,open,0.0001691075,9.777765022291218e-05,8.458943482131556e-05,4.9041782183405285e-05,0.0763819095477387,0.09309045226130654,-5.469121959395105e-05,-1.200001316681137,52.368421052631575,0.00033432044102887736,143.09445491969603,246.923803481963,0.9282473792710931,1.912093776622832e-06,0.005,1.7295107789404938,0.00016103801550262003
321,RLC,open,0.0001578713,9.1280870852628e-05,7.896893162668474e-05,4.578324170866608e-05,0.0763819095477387,0.09309045226130654,-5.3930526791150686e-05,-1.2000012600914989,52.368421052631575,0.00029136894032362037,143.09447181954752,246.92379977665104,0.9282478227450385,1.6664394767228305e-06,0.005,1.7295113261450095,0.00015033797374717
322,RLC,open,0.0001480352,8.559365503188249e-05,7.404879965010394e-05,4.293074716442365e-05,0.0763819095477387,0.09309045226130654,-5.322133712542681e-05,-1.2000012912813822,52.368421052631575,0.0002561927394370667,143.0944715810254,246.9238113694805,0.9282482158873094,1.4652547563433806e-06,0.005,1.7295113749361313,0.00014097125811860498
323,RLC,open,0.0001393529,8.057355071718013e-05,6.970580120496438e-05,4.041284886701238e-05,0.0763819095477387,0.09309045226130654,-5.267908839082051e-05,-1.2000013088528485,52.368421052631575,0.00022702236984484722,143.09447903545293,246.92379751933464,0.9282485501524215,1.2984194150347997e-06,0.005,1.7295117164333529,0.00013270325287971
324,RLC,open,0.0001316326,7.610968694234354e-05,6.58440182764352e-05,3.817394011199271e-05,0.0763819095477387,0.09309045226130654,-5.207201817426623e-05,-1.2000013265598957,52.368421052631575,0.00020256457331203423,143.09447004894974,246.9237783138021,0.9282488585988056,1.1585368892923078e-06,0.005,1.7295117781750637,0.00012535136725334
325,RLC,open,0.0001247229,7.211446561074131e-05,6.238766841249474e-05,3.617008405264487e-05,0.0763819095477387,0.09309045226130654,-5.157217909028322e-05,-1.2000012469167318,52.368421052631575,0.00018185631211476677,143.0945513486902,246.9238758182127,0.9282491792677126,1.040099230064558e-06,0.005,1.7295129201016053,0.00011877132490553002
326,RLC,open,0.0001185023,6.851776608311477e-05,5.927608858288258e-05,3.43661110883191e-05,0.0763819095477387,0.09309045226130654,-5.117794547188168e-05,-1.200001369896527,52.368421052631575,0.00016416855345053463,143.09448406824646,246.92381135231554,0.9282493625917997,9.389368538040866e-07,0.005,1.729512019645416,0.00011284762980879001
327,RLC,open,0.0001128728,6.526279100470505e-05,5.646014244954492e-05,3.273353333052981e-05,0.0763819095477387,0.09309045226130654,-5.096924670061645e-05,-1.2000016020742488,52.368421052631575,0.00014894120141950841,143.09449546876112,246.92380434258624,0.9282495004785039,8.518463779447622e-07,0.005,1.7295123034481095,0.00010748674547064499
328,RLC,open,0.0001077539,6.230305280779145e-05,5.389961125911455e-05,3.1249036709741656e-05,0.0763819095477387,0.09309045226130654,-5.049007965903663e-05,-1.200001387748489,52.368421052631575,0.00013573823686590332,143.09449277417042,246.92380801032778,0.9282497697472192,7.7633407783409e-07,0.005,1.7295123616562909,0.00010261212264278689
329,RLC,open,0.0001030792,5.96001200901098e-05,5.156124862365104e-05,2.989334299012998e-05,0.0763819095477387,0.09309045226130654,-5.0212831256203905e-05,-1.2000014635143068,52.368421052631575,0.0001242160761533199,143.09455885363298,246.92387555968546,0.928249928480021,7.104348629511019e-07,0.005,1.7295132936670916,9.816044195059604e-05
330,RLC,open,9.87932e-05,5.7121964136003216e-05,4.941734457535974e-05,2.8650389907905305e-05,0.0763819095477387,0.09309045226130654,-4.983364408269972e-05,-1.2000013339708346,52.368421052631575,0.0001141010879621095,143.0945482403736,246.92385145257316,0.9282501648402218,6.525837573509676e-07,0.005,1.7295133578526927,9.407897095019345e-05
331,RLC,open,9.48494e-05,5.4841662551345126e-05,4.744460890537063e-05,2.7506672594336756e-05,0.0763819095477387,0.09309045226130654,-4.953237376424313e-05,-1.2000013198047241,52.368421052631575,0.00010517311413905145,143.094558164039,246.92385786644536,0.9282503263510258,6.015215902791221e-07,0.005,1.7295135775870745,9.032335824784804e-05
332,RLC,open,9.120838e-05,5.273643104205318e-05,4.562332994575164e-05,2.6450764142351574e-05,0.0763819095477387,0.09309045226130654,-4.928777840187066e-05,-1.200001318778053,52.368421052631575,9.725343911265907e-05,143.0945633485069,246.92386230817195,0.9282504776781915,5.562262318106459e-07,0.005,1.7295137004487173,8.685608137938683e-05
333,RLC,open,8.783656e-05,5.078685260134914e-05,4.3936709838337565e-05,2.547292534698156e-05,0.0763819095477387,0.09309045226130654,-4.9052841582488706e-05,-1.2000013447521671,52.368421052631575,9.019575230970001e-05,143.09456273548923,246.92385813504137,0.928250605663175,5.158608794302328e-07,0.005,1.729513752101792,8.364516185096804e-05
334,RLC,open,8.470516e-05,4.8976281835109714e-05,4.2370348261362676e-05,2.4564807562912806e-05,0.0763819095477387,0.09309045226130654,-4.887089689166874e-05,-1.2000013259808167,52.368421052631575,8.387935854451378e-05,143.09456766643305,246.92386046886247,0.9282507247037747,4.797352364784195e-07,0.005,1.7295138958318648,8.066318370760162e-05
335,RLC,open,8.178934e-05,4.729036141242942e-05,4.0911824208713515e-05,2.3719209987550525e-05,0.0763819095477387,0.09309045226130654,-4.865643412863567e-05,-1.200001344405809,52.368421052631575,7.820395816995325e-05,143.09457064561468,246.9238646560372,0.928250838419397,4.4727565650363873e-07,0.005,1.7295139550044365,7.78865034848157e-05
336,RLC,open,7.906758e-05,4.57166482818463e-05,3.955037305415944e-05,2.2929891438968046e-05,0.0763819095477387,0.09309045226130654,-4.846802499935563e-05,-1.2000013621879024,52.368421052631575,7.308566877262893e-05,143.0945666741632,246.92385930108222,0.9282509388208905,4.1800238602520816e-07,0.005,1.729513929204584,7.52946256484969e-05
337,RLC,open,7.652114e-05,4.424430071579449e-05,3.827661529016488e-05,2.219141428026546e-05,0.0763819095477387,0.09309045226130654,-4.8256010700141416e-05,-1.2000013382485202,52.368421052631575,6.845388840520696e-05,143.0945699564737,246.9238592430663,0.9282510529140403,3.915116291659306e-07,0.005,1.7295140563196474,7.286969591190243e-05
338,RLC,open,7.41336e-05,4.2863831254672205e-05,3.708234329662662e-05,2.149901963951249e-05,0.0763819095477387,0.09309045226130654,-4.812994525798322e-05,-1.2000013645667358,52.368421052631575,6.424885875584259e-05,143.0945671608408,246.9238513102492,0.9282511359379679,3.674616059658027e-07,0.005,1.7295140875191684,7.059608652949262e-05
339,RLC,open,7.189055e-05,4.15668992883014e-05,3.596034128908134e-05,2.0848524427800232e-05,0.0763819095477387,0.09309045226130654,-4.7979380184728015e-05,-1.2000013609532163,52.368421052631575,6.041971832666184e-05,143.09458584574958,246.9238690678486,0.9282512352887129,3.4556142328875825e-07,0.005,1.7295143787699578,6.846006157445288e-05
